mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12,,,,,,,,,,,,,,
50.67073,30.497776,9.245287,-6.360799,8.911586,-4.543471,5.571587,-1.2582563,5.831848,-7.7789793,2.8657224,-7.5433683,,,,,,,,,,,,,,
85.47032,13.411579,10.350466,-3.5784214,5.1848187,-2.8533251,5.634161,-3.0358284,3.6506839,-6.6144032,0.6405795,-6.3267097,,,,,,,,,,,,,,
34.669994,35.06331,8.106013,-5.67536,11.623826,-4.5608826,5.4966516,-7.492493,7.064474,-7.0202346,3.1644573,-8.111937,,,,,,,,,,,,,,
54.492966,22.198519,6.8545065,-5.2417216,9.557579,-0.8245066,5.52045,-7.410094,7.123683,-3.838402,4.6213703,-3.3442836,,,,,,,,,,,,,,
53.625145,24.978062,8.651039,-5.389481,9.357314,-2.0068877,5.42585,-5.56228,5.4626822,-4.418231,5.275122,-2.6908836,,,,,,,,,,,,,,
60.224365,23.92445,10.404549,-7.1590295,9.121627,-1.5673976,4.2089744,-6.685141,5.868758,-4.3983483,4.7557926,-3.8629098,,,,,,,,,,,,,,
60.17651,17.172234,8.733495,-5.1607423,4.765481,-3.4868941,3.82446,-5.7624335,3.215661,-4.444558,4.3915887,-3.8042333,,,,,,,,,,,,,,
36.408585,27.258799,7.740397,-7.9383383,8.111901,-2.1786847,6.7823553,-5.471317,6.54477,-5.9085927,5.537069,-4.369379,,,,,,,,,,,,,,
63.247456,27.124062,11.1933975,-5.008752,6.5897727,-3.348615,4.730406,-4.981493,5.9348717,-4.5945096,5.6104336,-3.2464087,,,,,,,,,,,,,,
55.768253,30.411985,10.572392,-6.2710094,6.89258,-7.7881756,1.943929,-7.646506,8.533468,-5.0466456,4.86474,-5.0245023,,,,,,,,,,,,,,
52.659855,24.893606,10.198678,-8.142642,7.343984,-5.347904,3.1605456,-7.2722116,6.920114,-2.8552527,5.960774,-4.631966,,,,,,,,,,,,,,
67.341354,21.275694,9.490353,-4.7754307,4.343461,-5.261216,3.8414836,-2.2385352,8.055982,-5.8259783,2.435195,-3.8688989,,,,,,,,,,,,,,
73.742325,21.867048,10.823515,-5.362761,6.013397,-5.1934366,0.3366945,-3.7879918,10.055495,-5.8678226,1.82871,-3.3428452,,,,,,,,,,,,,,
70.528275,24.445143,9.941209,-5.4351726,8.340355,-4.6207113,1.3876035,-2.699315,9.518627,-6.1977086,1.8330562,-6.292794,,,,,,,,,,,,,,
64.968445,19.850548,9.027274,-4.779708,6.6245885,-4.772613,4.536341,-0.5620033,7.524271,-4.617826,3.712296,-4.357474,,,,,,,,,,,,,,
52.569286,22.251383,8.415163,-5.287035,6.935735,-6.164978,4.015225,-4.430155,7.0391774,-1.9061048,3.4886978,-5.521004,,,,,,,,,,,,,,
73.756,18.9582,9.028068,-6.107604,6.3028555,-5.4751987,1.3497769,-6.6061773,4.7260056,-6.647833,3.1663158,-3.7006354,,,,,,,,,,,,,,
75.744484,13.721801,8.108271,-2.4072726,4.341763,-5.6629624,0.37869424,-7.03204,2.2301686,-5.0013037,4.340736,-2.2179284,,,,,,,,,,,,,,
67.50829,17.023409,5.330768,-5.0483594,4.901723,-3.6873748,2.7069776,-5.3936763,4.9810386,-4.3248034,0.74494314,-7.5348554,,,,,,,,,,,,,,
79.16989,18.169434,5.1921353,-9.10361,3.1299036,-3.3251603,4.1514077,-5.7333183,2.366881,-6.9662423,0.45915395,-6.3495708,,,,,,,,,,,,,,
86.981766,20.465555,7.3668985,-8.676765,2.2547505,-3.6940196,3.1168165,-6.9892035,2.2301676,-7.519058,0.24476364,-5.3441944,,,,,,,,,,,,,,
85.99293,19.974775,7.5256205,-8.937984,2.8641062,-5.308864,2.696913,-6.023351,3.293142,-5.2559266,3.049483,-3.8689222,,,,,,,,,,,,,,
82.201805,14.334232,10.269086,-4.9848766,2.1973295,-6.543419,0.97499746,-6.4006085,3.0674572,-4.2200527,1.3976302,-5.478243,,,,,,,,,,,,,,
71.79666,18.108519,7.6985683,-7.2014413,4.171786,-2.9110863,4.3390183,-7.038976,1.5522119,-5.299685,2.757081,-6.9515986,,,,,,,,,,,,,,
84.57669,16.642776,5.111787,-8.880813,1.7091761,-6.4674883,5.6693306,-5.6724787,3.1589544,-4.4172177,3.3185353,-5.57806,,,,,,,,,,,,,,
82.47974,20.21002,4.4446273,-8.959347,3.770663,-6.61087,4.5485044,-6.5509706,4.608351,-1.9389983,3.9190104,-6.4460335,,,,,,,,,,,,,,
75.7347,19.899443,11.444677,-5.1155114,2.7546308,-5.6256647,2.960424,-6.7482533,3.4467523,-2.8343525,5.395479,-5.6538367,,,,,,,,,,,,,,
75.29341,21.560442,6.380461,-7.788415,2.5271206,-4.406081,1.3356055,-8.152754,3.6318955,-7.4896646,1.1679374,-6.7908087,,,,,,,,,,,,,,
77.37811,24.581879,3.318301,-9.781871,1.2822195,-7.187748,0.107087925,-9.141618,3.430841,-8.104501,2.1288724,-5.3168406,,,,,,,,,,,,,,
87.68634,18.466105,7.7511816,-6.790038,1.4531434,-8.031678,-0.31679025,-8.130149,1.4747055,-7.618902,1.5956004,-4.991574,,,,,,,,,,,,,,
77.08897,18.83356,8.740993,-7.484255,2.2456255,-7.562924,0.47936508,-6.666146,2.709786,-6.223886,3.2846005,-3.2222447,,,,,,,,,,,,,,
65.01115,18.145609,6.8122554,-8.873111,2.8826492,-5.012023,3.1484075,-5.4436264,4.4207826,-5.676136,0.02462152,-5.4203796,,,,,,,,,,,,,,
70.73824,21.963213,5.023615,-8.011777,3.9091825,-4.2351832,4.192153,-7.217367,4.367722,-7.323731,0.6577379,-6.312479,,,,,,,,,,,,,,
69.03954,20.95123,7.814023,-4.610025,4.5644226,-5.781614,1.6897051,-4.4257536,5.143423,-6.2162113,2.9521775,-4.079139,,,,,,,,,,,,,,
63.806168,21.357773,7.36085,-5.1146507,4.429117,-6.6220355,1.473677,-6.3465323,4.5999093,-5.582543,2.0836062,-5.475064,,,,,,,,,,,,,,
59.49318,24.133368,11.488446,-4.884877,5.077687,-3.5852313,4.4009986,-5.713427,4.6810374,-5.852474,3.423287,-4.2769237,,,,,,,,,,,,,,
69.76289,22.019436,10.54192,-2.8520489,6.153722,-4.795933,3.0229843,-3.008549,9.216233,-4.249143,4.533718,-3.41795,,,,,,,,,,,,,,
70.33611,20.38399,12.003569,-3.4525087,5.8293686,-5.1098933,3.3264685,-1.895609,7.5354156,-6.1000795,3.545481,-2.4909792,,,,,,,,,,,,,,
68.349625,17.755394,10.975411,-1.8487737,5.8708577,-5.645478,3.726649,-1.7410735,8.175191,-2.481609,4.667507,-3.622362,,,,,,,,,,,,,,
36.748333,27.47658,10.109628,-5.6016974,8.7536545,-3.9064221,4.7222447,-4.4235244,8.980675,-4.7009416,5.4319897,-2.9073563,,,,,,,,,,,,,,
40.239143,27.34693,9.253913,-5.0250483,7.56876,-3.9686763,5.2530303,-5.733445,7.4588757,-5.331401,4.7907534,-6.673181,,,,,,,,,,,,,,
56.225098,24.125008,10.507419,-3.4581244,5.747809,-3.3945425,4.489504,-4.935044,4.868409,-4.668505,5.7986164,-4.6247344,,,,,,,,,,,,,,
66.49266,19.20631,9.215595,-4.867152,5.5570335,-3.7881474,2.2288568,-6.4166994,3.691031,-4.9078865,3.7877288,-4.1871076,,,,,,,,,,,,,,
51.694912,28.619745,7.21499,-4.4718738,6.128213,-4.1064878,4.137006,-6.9667826,5.803376,-5.2889752,4.7009783,-4.164475,,,,,,,,,,,,,,
65.993355,18.183039,6.50576,-5.3574457,6.256053,-3.003467,4.994633,-2.8363369,7.197768,-2.1289957,6.013322,-2.311047,,,,,,,,,,,,,,
61.046265,26.365337,8.312011,-5.002067,7.6323414,-3.5719285,4.2196665,-5.5436425,6.424384,-4.070605,6.1500106,-4.6389904,,,,,,,,,,,,,,
74.08989,18.207504,9.558715,-4.6682525,3.5737054,-5.4719186,3.7404113,-3.5014975,5.8547707,-3.519514,3.7159553,-4.645303,,,,,,,,,,,,,,
61.606133,27.603642,9.580374,-7.533364,5.8830056,-6.7321544,4.041142,-3.7595558,5.274451,-7.854527,3.5827148,-5.7222557,,,,,,,,,,,,,,
71.47563,22.39378,10.178322,-5.048274,6.4179792,-3.1127326,3.9263055,-5.260159,8.154581,-1.8295865,3.82158,-4.904415,,,,,,,,,,,,,,
61.407776,20.840063,7.1159606,-2.8205235,8.870035,-1.787703,2.5055752,-7.0582037,6.621513,-2.6045651,4.143346,-4.3818045,,,,,,,,,,,,,,
53.877785,19.32381,8.817043,-1.8082651,10.4974165,-1.6460153,3.3325882,-7.463033,3.6530685,-4.5469117,5.848898,-0.6487067,,,,,,,,,,,,,,
47.315807,17.018936,10.001728,-3.8143497,5.6928787,-3.2970514,4.888374,-2.5771005,5.8494473,-3.0129035,5.946796,-3.0510843,,,,,,,,,,,,,,
46.931572,25.457764,5.45675,-4.354436,6.566101,-2.4356766,6.2171702,-4.7319427,7.6159735,-4.3781333,5.3122277,-4.4187503,,,,,,,,,,,,,,
58.753204,21.480677,7.0460196,-3.2263858,9.125585,-1.6858999,5.27904,-4.3336134,6.7476153,-3.6060686,5.34321,-3.0528069,,,,,,,,,,,,,,
62.94884,20.839483,9.820361,-4.6139135,6.594044,-1.5836811,5.9424844,-4.044971,6.4370627,-3.0339122,4.873944,-4.8380384,,,,,,,,,,,,,,
48.5689,24.35944,10.801673,-6.512076,3.5863476,-3.7697768,5.0623903,-4.830723,5.887792,-5.222968,2.7183857,-5.78797,,,,,,,,,,,,,,
59.36698,27.925407,9.600056,-6.7628527,2.9690979,-4.9946227,4.240014,-4.6132317,6.2412868,-5.152656,3.947595,-6.6921935,,,,,,,,,,,,,,
69.259285,23.535385,11.885783,-6.0019617,2.060008,-6.4953523,1.9884316,-3.8858178,6.0828843,-5.102638,3.8787653,-5.73523,,,,,,,,,,,,,,
63.83564,28.014156,10.24278,-8.21977,5.8885164,-4.601548,3.7901394,-5.974064,5.6745424,-7.5787735,1.8149401,-7.386944,,,,,,,,,,,,,,
71.616165,26.991709,11.157156,-5.4345517,5.873614,-5.727512,2.284818,-5.3517427,5.375867,-5.229855,3.0980208,-7.0585256,,,,,,,,,,,,,,
80.04884,27.035187,11.069481,-6.6835804,3.979854,-6.0819407,2.934043,-6.0574517,5.649094,-4.203561,3.3840518,-6.548433,,,,,,,,,,,,,,
86.96298,21.640326,10.081093,-4.9375544,3.9788818,-4.34809,4.1236053,-4.759751,4.053783,-5.886544,3.1147113,-5.077212,,,,,,,,,,,,,,
75.80991,26.549633,9.848118,-8.408795,5.425626,-4.4514832,2.116209,-5.9308863,6.551202,-3.4880579,5.7161884,-3.3463385,,,,,,,,,,,,,,
78.88677,25.243898,10.525319,-7.202722,4.2605433,-2.9083178,3.9514475,-6.4927197,4.654481,-4.625377,3.691579,-5.5979342,,,,,,,,,,,,,,
80.819695,25.413519,9.777507,-6.859001,5.7934494,-3.434827,5.534158,-3.1130672,5.6777234,-6.792126,2.7546294,-5.4556456,,,,,,,,,,,,,,
84.86385,19.541874,7.511605,-6.7726583,4.6533756,-3.7541354,4.122157,-1.8695786,6.9053516,-3.4210505,3.9634721,-5.697107,,,,,,,,,,,,,,
91.81828,23.515947,7.548889,-8.876242,4.9811997,-3.7779813,5.0089507,-5.4349294,4.8291225,-5.028692,4.789904,-3.9829128,,,,,,,,,,,,,,
82.1719,28.662535,10.148331,-5.7971697,6.244912,-4.9098544,3.2649608,-4.7253094,7.4331717,-6.245262,5.887033,-4.539539,,,,,,,,,,,,,,
80.43446,29.30391,11.648441,-7.5443625,4.0578566,-5.709597,5.4316053,-5.3788624,6.012573,-5.854706,6.2306795,-2.398877,,,,,,,,,,,,,,
93.418015,19.367939,10.186494,-6.3800354,4.00761,-4.8405485,3.240651,-5.5818715,4.187172,-3.8584595,6.025957,-1.9837638,,,,,,,,,,,,,,
83.6508,20.461262,10.72012,-6.9330378,3.2271194,-3.9583778,5.746448,-4.822828,3.9471545,-4.3626604,5.5580955,-2.6811633,,,,,,,,,,,,,,
63.31089,23.896305,9.437085,-8.649028,4.027157,-2.4887168,6.5290403,-3.7635088,8.319433,-1.8876175,7.9488845,-4.2761936,,,,,,,,,,,,,,
77.270546,16.645277,10.778602,-3.1580205,8.296385,-1.5943164,8.050425,0.017812617,6.3712792,-6.493792,2.6434968,-5.8411818,,,,,,,,,,,,,,
80.93022,19.81129,6.6010766,-6.0191283,5.8421774,-1.5660313,7.90797,-4.141632,4.736453,-4.9805083,3.0788279,-6.56189,,,,,,,,,,,,,,
92.74936,20.806929,7.8294067,-7.848155,2.842195,-3.9155233,6.572167,-6.190254,1.688116,-9.686796,-0.8332204,-9.610957,,,,,,,,,,,,,,
90.15896,20.489819,7.7195225,-3.834523,6.0964484,-3.642303,5.4784813,-5.035575,4.404642,-6.6937547,2.1226473,-6.808629,,,,,,,,,,,,,,
91.373535,15.7021055,3.7244565,-5.694253,4.6930985,-2.9877877,3.2881136,-7.5341125,3.0169055,-6.3844147,0.900579,-6.0796323,,,,,,,,,,,,,,
88.94002,18.80701,3.8443305,-4.0093665,4.6811028,-3.8793101,4.2785025,-8.736019,3.5111506,-6.6309156,-1.9680184,-6.6444025,,,,,,,,,,,,,,
84.33323,18.061003,2.935128,-6.382425,6.2836246,-0.097778685,2.5549579,-8.4282,2.8004603,-7.155699,-2.490096,-9.53044,,,,,,,,,,,,,,
80.85533,18.340174,3.1614745,-6.9752336,7.0867043,-1.9913307,-0.6806581,-9.153999,2.6751544,-7.6959643,1.3723543,-7.833666,,,,,,,,,,,,,,
76.48947,19.505127,3.3155725,-6.9315805,5.4521694,-4.7846103,2.912067,-6.9619923,2.748077,-8.693541,-0.54361737,-8.716303,,,,,,,,,,,,,,
97.25094,16.511196,4.716831,-8.267054,2.169125,-3.426691,4.401722,-5.386866,3.2815728,-8.150673,-0.6110097,-10.058298,,,,,,,,,,,,,,
94.49747,18.24301,5.090796,-9.836748,2.779341,-1.1483821,6.8767114,-7.8150487,1.5232757,-8.710281,-3.576518,-12.348626,,,,,,,,,,,,,,
82.648865,16.330118,3.2826562,-9.327194,1.8853048,-6.411263,3.7914195,-6.4530807,1.1892452,-8.973593,0.8661047,-7.4606843,,,,,,,,,,,,,,
84.46362,19.635183,3.4607227,-4.635463,1.9412374,-6.450045,2.614466,-5.2014847,5.7411704,-3.6418245,2.4345207,-4.9858785,,,,,,,,,,,,,,
89.96792,19.834972,5.949245,-4.764388,4.6694703,-6.0550094,1.7494789,-6.336291,5.902428,-5.3410835,1.6007681,-5.501532,,,,,,,,,,,,,,
96.60012,14.1568775,6.1301146,-5.399202,2.9288485,-5.9972253,2.9045565,-3.842948,5.7257667,-4.1201825,2.641777,-4.6371307,,,,,,,,,,,,,,
99.17584,13.991022,6.342682,-5.0440536,3.0547805,-5.9571986,3.3171804,-4.837146,3.4359486,-3.069261,5.6654134,-2.631852,,,,,,,,,,,,,,
88.269646,14.274289,5.8644547,-6.0884542,5.1611724,-5.318726,2.369973,-4.286527,6.0617123,-2.8522048,4.1167936,-3.2665792,,,,,,,,,,,,,,
87.47572,14.259237,6.224885,-3.203934,3.5958781,-7.659724,1.8183786,-2.4701204,7.0588264,-5.1334124,2.9717867,-2.7753527,,,,,,,,,,,,,,
71.746,21.788994,3.264186,-7.0536537,5.506326,-6.3011227,3.4865391,-4.326331,7.7624555,-5.7376328,3.1285372,-3.527345,,,,,,,,,,,,,,
78.1984,13.606477,7.053244,-5.753939,4.284051,-4.4386406,4.3712044,-4.219558,3.8575056,-5.067506,3.9310868,-3.9405448,,,,,,,,,,,,,,
69.11422,21.972517,7.4459968,-4.551831,8.389102,-2.3597054,5.5172048,-5.020081,6.7768655,-3.194886,7.226619,-3.7632372,,,,,,,,,,,,,,
86.143745,16.975094,7.0362825,-5.2740283,6.0607657,-3.564807,4.1087093,-3.748703,5.504196,-5.1418138,2.1116655,-6.4897847,,,,,,,,,,,,,,
79.34782,20.018013,5.9061155,-7.8237367,5.158932,-2.1110625,6.293667,-3.6855235,6.576888,-6.2048426,1.8588738,-5.624312,,,,,,,,,,,,,,
77.908104,17.640392,6.5184255,-6.9506783,5.4327235,-2.711559,6.6733317,-1.7624419,5.4027934,-5.3546677,2.902253,-5.3452673,,,,,,,,,,,,,,
74.819885,21.536999,8.044113,-7.6059923,3.4955168,-3.915157,7.2536817,-2.8419392,4.3495607,-6.024185,3.7312298,-3.3973434,,,,,,,,,,,,,,
88.61527,13.37923,6.1943407,-5.5869603,4.0261807,-3.3639605,4.3585277,-3.1808064,4.415418,-4.646196,4.50081,-2.9178894,,,,,,,,,,,,,,
72.91766,23.72802,5.5288954,-6.258662,3.0793936,-5.2613363,7.1836896,-2.80059,6.5548477,-6.313389,4.845832,-3.2810993,,,,,,,,,,,,,,
83.07061,21.940691,5.6968393,-9.27685,2.4468317,-4.2335844,6.9374127,-1.6513575,4.6740026,-7.604508,3.7225218,-3.569278,,,,,,,,,,,,,,
92.631165,18.58748,7.9122458,-6.556099,1.2950877,-5.7586536,5.294736,-3.4957116,3.058244,-6.6467347,3.3341217,-3.7342334,,,,,,,,,,,,,,
94.919365,16.106226,6.9364853,-6.6362486,2.2214267,-7.3234515,1.2793113,-7.473447,-1.2715169,-6.813052,2.5501044,-5.904098,,,,,,,,,,,,,,
95.61254,18.012959,5.2125993,-5.526832,4.0518284,-7.419624,1.5639442,-8.044341,-0.69169104,-5.716927,2.9903145,-6.3238344,,,,,,,,,,,,,,
82.66218,21.868376,1.7869976,-7.264836,5.5676246,-6.880407,4.1780267,-5.3646803,2.3989086,-5.8841753,4.425052,-6.446951,,,,,,,,,,,,,,
72.03973,29.009058,3.2416515,-8.3737955,6.9861484,-4.5446434,4.1498427,-6.7456346,2.5316672,-6.53041,5.9921,-5.127494,,,,,,,,,,,,,,
56.98543,28.50702,4.5221767,-7.3561316,7.1929803,-5.4599314,5.430084,-7.4028754,3.6946666,-5.5755663,7.500432,-4.198423,,,,,,,,,,,,,,
64.80096,21.865202,10.572948,-6.057127,5.8234305,-4.042226,5.0160036,-6.7465043,2.1935632,-5.656555,5.8485346,-3.1295407,,,,,,,,,,,,,,
49.96978,23.091913,9.891708,-5.6605554,4.987906,-4.983716,4.179813,-7.8849564,1.768996,-5.3859615,3.8469937,-5.0583334,,,,,,,,,,,,,,
44.419495,27.413755,6.1625786,-5.3310766,6.51858,-4.098294,6.4910827,-6.9064426,3.3979104,-4.7537627,4.6900196,-5.0833454,,,,,,,,,,,,,,
71.50558,28.964111,7.5655565,-6.092006,7.335674,-1.4278789,7.3023705,-5.752274,3.8923006,-5.485028,5.8044615,-5.924619,,,,,,,,,,,,,,
90.021675,19.274494,12.077128,-3.8125849,4.682624,-2.6591322,6.431658,-5.0665827,4.219043,-3.0777233,7.382431,-2.1736536,,,,,,,,,,,,,,
74.50546,24.717054,12.395548,-6.305258,6.8703384,-3.8888984,4.9406033,-7.492349,3.1928942,-3.8019848,6.482588,-3.113153,,,,,,,,,,,,,,
86.8931,14.416088,11.386112,-1.7337688,5.6832914,-3.2204256,5.239593,-3.6596904,4.971271,-3.522666,4.4442563,-3.9302351,,,,,,,,,,,,,,
60.167637,25.269659,14.498184,-6.7422204,7.5606227,-2.9092333,5.2614794,-4.0632496,5.7022614,-4.36848,6.25698,-3.9494398,,,,,,,,,,,,,,
77.21555,17.645893,12.602167,-3.7935631,6.1457787,-2.0163713,6.373847,-4.2162414,4.535824,-3.8505917,6.258434,-2.578001,,,,,,,,,,,,,,
85.02148,15.379735,12.070755,-1.8126124,6.0562906,-3.0124342,5.6442666,-2.6914358,5.9742575,-2.766817,5.4858284,-3.2821472,,,,,,,,,,,,,,
61.72227,18.575695,10.251655,-5.1973457,5.561542,-2.740583,5.914643,-3.610254,5.930491,-1.8703105,7.8583293,-3.4785361,,,,,,,,,,,,,,
75.745804,16.481213,5.1421137,-8.072042,5.980374,-2.0135136,5.5551896,-5.6958003,3.7923868,-3.3437319,3.7358181,-4.6286354,,,,,,,,,,,,,,
81.66952,18.964926,5.358822,-4.7666373,1.3737676,-4.285475,4.7854605,-6.273668,3.6184528,-3.1279657,8.261858,-5.0121784,,,,,,,,,,,,,,
82.305145,19.419575,4.38259,-2.806782,4.4759407,-5.2983274,3.3812485,-8.455149,3.5972195,-4.74915,7.0460997,-2.998528,,,,,,,,,,,,,,
86.43319,19.617754,6.2845316,-5.1693425,2.5584192,-4.9747796,3.6205337,-6.568157,5.59698,-5.6664743,4.335819,-3.8555574,,,,,,,,,,,,,,
81.85361,19.095276,6.4708877,-5.4052377,3.7498648,-3.8302946,4.8772006,-5.152065,5.8685303,-3.2934272,5.6247907,-4.25607,,,,,,,,,,,,,,
71.81376,25.933836,10.113254,-11.807688,7.204968,-2.7471933,4.7664676,-4.732271,6.417889,-3.3798954,6.648597,-3.9499397,,,,,,,,,,,,,,
63.102383,28.14053,6.1599703,-9.591796,4.6910477,-5.0598335,7.3635817,-4.45441,6.2611766,-4.7418747,6.983003,-3.3020446,,,,,,,,,,,,,,
63.34023,21.855286,9.854706,-4.8531613,5.707512,-3.9571614,3.5940073,-6.3673224,5.384677,-3.6293943,6.277716,-3.2552934,,,,,,,,,,,,,,
77.14961,21.292805,5.6698565,-8.751085,4.7176547,-5.1934643,3.776632,-5.0387197,5.752036,-4.565434,4.668728,-3.086124,,,,,,,,,,,,,,
81.96828,23.67279,8.160487,-8.544617,3.7717946,-5.091385,4.1748433,-6.5318184,4.537289,-5.263243,4.487442,-5.0459747,,,,,,,,,,,,,,
78.98538,23.366043,8.08554,-5.789482,4.495855,-4.9284625,4.0197434,-7.5074296,3.8917968,-5.2206793,5.4606214,-5.467375,,,,,,,,,,,,,,
74.27883,23.66499,9.053526,-5.880295,6.2479033,-2.7305243,4.1998296,-7.8084993,3.9407103,-4.435006,6.121659,-4.0626216,,,,,,,,,,,,,,
73.6401,20.659286,7.9208364,-6.4072227,5.1171784,-3.643206,3.6249664,-5.714058,4.664912,-5.1376324,3.981065,-4.6573863,,,,,,,,,,,,,,
63.116787,27.141958,8.334479,-8.294495,6.577319,-4.5897393,4.3969426,-9.654753,3.770947,-4.630419,5.7258015,-6.081917,,,,,,,,,,,,,,
66.498634,25.766521,9.592278,-7.2153115,4.9421587,-4.277251,3.6958115,-8.044023,3.3522754,-6.4953423,3.2454944,-5.389594,,,,,,,,,,,,,,
69.41499,24.679224,12.199365,-8.489668,3.78796,-4.532948,4.414306,-6.894876,3.8481934,-5.874782,3.6334987,-4.603491,,,,,,,,,,,,,,
76.699234,22.972233,9.594411,-6.114846,4.466346,-4.1811438,2.8891642,-5.6072187,5.756697,-3.5461254,6.24213,-4.9526014,,,,,,,,,,,,,,
92.1088,24.245033,9.936499,-4.101309,5.469079,-4.0487156,5.4589343,-4.3446116,6.52401,-4.8239856,4.089786,-5.0808015,,,,,,,,,,,,,,
96.18008,18.820677,11.838927,-2.962213,4.9884143,-2.6613238,5.2353945,-5.371285,5.1818266,-3.8570476,5.6273575,-2.4141774,,,,,,,,,,,,,,
81.33829,26.094368,7.5556154,-4.108348,5.9328504,-4.166552,6.1465435,-6.7556233,6.9538445,-3.915761,5.798089,-3.4245174,,,,,,,,,,,,,,
81.70202,21.775457,10.722498,-6.070707,4.540519,-4.518349,5.288594,-4.4884496,6.361897,-4.0245633,5.279968,-4.174855,,,,,,,,,,,,,,
72.93213,22.411703,11.861987,-5.6101656,4.2455163,-6.1668515,3.248293,-6.8241906,5.281259,-1.6732872,6.032908,-4.418042,,,,,,,,,,,,,,
66.98981,19.8541,11.514922,-4.670272,5.27845,-5.9253187,3.0367033,-6.234686,5.108468,-2.354289,5.5436645,-5.2060404,,,,,,,,,,,,,,
68.30414,19.569553,10.796346,-5.987229,3.663717,-5.0642257,4.4840736,-5.129571,5.4821396,-3.9305015,3.7593925,-5.6647735,,,,,,,,,,,,,,
76.4575,11.070279,9.184177,-4.0286746,2.706492,-5.7398515,2.6184397,-4.5637302,5.6348634,-1.8150373,5.531141,-2.7860699,,,,,,,,,,,,,,
79.364845,17.478456,7.2645135,-6.152363,5.2091694,-3.4616952,5.870086,-3.3837636,6.1518784,-4.1405,4.948695,-3.3699567,,,,,,,,,,,,,,
89.04728,17.160927,8.53531,-5.3087015,5.0989947,-2.6390057,7.749794,-1.3722252,7.8641953,-3.098315,4.7145743,-3.4022398,,,,,,,,,,,,,,
87.779335,17.303062,9.17782,-5.6894298,4.4461956,-3.0008552,5.863296,-2.2603264,7.204126,-2.4877386,5.2090507,-3.9342327,,,,,,,,,,,,,,
70.09611,25.557695,8.795425,-7.9664354,7.127108,-2.6770136,7.1273756,-3.3434532,9.2725115,-2.8193905,4.753213,-5.421204,,,,,,,,,,,,,,
59.154675,29.690361,10.654772,-7.335542,9.296902,-2.1002793,8.540508,-1.0935495,9.510017,-4.643532,5.0777154,-5.8275084,,,,,,,,,,,,,,
71.760086,21.729546,11.869211,-4.8365555,6.5482917,-1.5719582,9.079701,-0.6154233,9.115805,-2.6602592,5.467227,-4.6089096,,,,,,,,,,,,,,
76.596016,23.395018,12.9408655,-5.668708,5.3340373,-0.9423834,9.625491,-2.661705,6.3362465,-3.5167828,5.6493254,-4.8071995,,,,,,,,,,,,,,
59.79501,25.348871,11.662546,-6.660125,6.4093876,-1.0740018,10.711387,-0.9278415,8.294427,-2.2727776,5.032409,-5.838208,,,,,,,,,,,,,,
80.77852,22.96588,7.191793,-5.913749,7.2839584,-1.5238456,6.8658886,-2.4865475,7.0883827,-3.2799804,5.0137243,-3.2685096,,,,,,,,,,,,,,
84.39551,23.4081,6.547031,-3.7429142,9.275343,-0.4643656,5.3564153,-5.195417,5.591652,-3.2301853,5.35297,-4.2296247,,,,,,,,,,,,,,
83.03763,26.030107,8.91626,-5.611323,8.772538,0.17212367,6.550995,-5.027617,7.3590975,-3.6618266,5.893021,-5.0854144,,,,,,,,,,,,,,
83.38833,23.09863,9.796835,-4.489743,7.9776797,-1.6329461,5.855,-4.7528906,5.882823,-2.889212,6.1324,-4.5918508,,,,,,,,,,,,,,
65.12755,29.130371,8.511798,-5.1476617,9.082835,-3.2739637,5.854177,-4.0720663,6.404975,-4.2469034,4.249103,-5.9524426,,,,,,,,,,,,,,
62.095974,29.679214,7.6118407,-6.1526294,8.543377,-4.3922195,5.8170433,-6.1590095,6.419755,-3.5455644,4.411743,-4.564493,,,,,,,,,,,,,,
76.37289,19.13859,12.295397,-4.1158433,5.3023076,-3.900908,4.4909177,-4.7370043,3.636274,-5.297152,3.6108472,-4.6082835,,,,,,,,,,,,,,
66.214645,28.277588,11.862641,-5.006998,6.173648,-5.394796,3.8528798,-4.9515657,7.8046274,-4.123893,5.057467,-4.345824,,,,,,,,,,,,,,
67.18404,27.711687,9.812983,-6.5845656,5.835594,-4.025545,6.5320354,-5.551167,6.187449,-5.5873933,5.1427317,-6.2072616,,,,,,,,,,,,,,
82.39858,28.865053,5.842923,-5.9230037,8.7209635,-5.0367074,2.7807825,-5.5736613,6.7399054,-5.304512,6.5686107,-5.572051,,,,,,,,,,,,,,
101.37295,15.705826,9.770438,-4.359011,4.3362203,-3.9946535,4.2370896,-4.150438,4.566147,-3.6662402,3.9124198,-5.1566916,,,,,,,,,,,,,,
88.30933,21.159767,12.252419,-4.810346,3.9374292,-4.901209,5.3964305,-3.4041913,5.222271,-5.5774508,3.4841757,-4.80884,,,,,,,,,,,,,,
76.835976,27.6219,14.605826,-5.8702765,5.1450195,-3.8078086,5.551759,-5.9010367,5.7043858,-5.513079,3.3413842,-5.938072,,,,,,,,,,,,,,
66.56366,34.008533,11.337842,-6.5430064,4.500756,-6.20958,5.966052,-5.4646125,5.432996,-7.7159977,2.3116043,-6.3183985,,,,,,,,,,,,,,
